method,pattern,treatment_level,trial,tau_star,tau_hat,error
CovPCA,Staggered,0.05,58,0.4952710069423488,0.8113392759776313,0.6381723634229893
OLS_DID,Staggered,0.05,58,0.4952710069423488,0.7765257923021639,0.5678805773352165
SDID,Staggered,0.05,58,0.4952710069423488,0.6219682942671125,0.2558140604816621
SC,Staggered,0.05,58,0.4952710069423488,0.6652391998302882,0.3431821982418693
RSC,Staggered,0.05,58,0.4952710069423488,0.594710907155058,0.2007787631798207
DCPR,Staggered,0.05,59,0.4952710069423488,0.3094546680105439,0.3751811358370803
MC_NNM_CV,Staggered,0.05,59,0.4952710069423488,0.3833310439301176,0.2260175973217454
CovPCA,Staggered,0.05,59,0.4952710069423488,0.5319237124983628,0.0740053527104211
OLS_DID,Staggered,0.05,59,0.4952710069423488,0.2845532010195729,0.425459602862043
SDID,Staggered,0.05,59,0.4952710069423488,0.3164888491617658,0.3609784446788621
SC,Staggered,0.05,59,0.4952710069423488,0.38566900230006,0.2212970335553011
RSC,Staggered,0.05,59,0.4952710069423488,0.499602123215479,0.0087449420870993
DCPR,Staggered,0.05,60,0.4952710069423488,0.3255020369928547,0.3427799478867047
MC_NNM_CV,Staggered,0.05,60,0.4952710069423488,0.376354420868395,0.2401040731378731
CovPCA,Staggered,0.05,60,0.4952710069423488,0.632136585812126,0.2763448232408014
OLS_DID,Staggered,0.05,60,0.4952710069423488,0.3285621139023677,0.3366013570412502
SDID,Staggered,0.05,60,0.4952710069423488,0.526304653181428,0.0626599292186946
SC,Staggered,0.05,60,0.4952710069423488,0.5551594772514966,0.1209206060311925
RSC,Staggered,0.05,60,0.4952710069423488,0.2016757452935731,0.5927971908982573
DCPR,Staggered,0.05,61,0.4952710069423488,0.6019645620869527,0.2154245930996388
MC_NNM_CV,Staggered,0.05,61,0.4952710069423488,0.5489153311670508,0.1083130719802994
CovPCA,Staggered,0.05,61,0.4952710069423488,0.7502085505938387,0.5147435244097894
OLS_DID,Staggered,0.05,61,0.4952710069423488,0.555372636635856,0.121350995416744
SDID,Staggered,0.05,61,0.4952710069423488,0.2774120024554394,0.4398783725134729
SC,Staggered,0.05,61,0.4952710069423488,0.4881677742705281,0.0143421128478202
RSC,Staggered,0.05,61,0.4952710069423488,0.4582788144192901,0.0746908096870784
DCPR,Staggered,0.05,62,0.4952710069423488,0.5745193613259403,0.1600100819001024
MC_NNM_CV,Staggered,0.05,62,0.4952710069423488,0.5385940279070891,0.0874733637896619
CovPCA,Staggered,0.05,62,0.4952710069423488,0.7872059892488175,0.5894449265439251
OLS_DID,Staggered,0.05,62,0.4952710069423488,0.5519367095181091,0.1144135266984372
SDID,Staggered,0.05,62,0.4952710069423488,0.5080545444884228,0.0258111970353274
SC,Staggered,0.05,62,0.4952710069423488,0.3724643025395502,0.2479585977805757
RSC,Staggered,0.05,62,0.4952710069423488,0.5476435684203067,0.1057452601582515
DCPR,Staggered,0.05,63,0.4952710069423488,0.8393869370993272,0.6948033002808796
MC_NNM_CV,Staggered,0.05,63,0.4952710069423488,0.6477353373354878,0.3078402092107248
CovPCA,Staggered,0.05,63,0.4952710069423488,1.0541845470192803,1.1285004214712513
OLS_DID,Staggered,0.05,63,0.4952710069423488,0.804021959362346,0.6233979944154833
SDID,Staggered,0.05,63,0.4952710069423488,0.4832193402845949,0.024333479022237
SC,Staggered,0.05,63,0.4952710069423488,0.4821563059144583,0.0264798480913645
RSC,Staggered,0.05,63,0.4952710069423488,0.5879559784515664,0.187139909685863
DCPR,Staggered,0.05,64,0.4952710069423488,0.5045550965606067,0.0187454736661752
MC_NNM_CV,Staggered,0.05,64,0.4952710069423488,0.5175959759672388,0.0450762687739738
CovPCA,Staggered,0.05,64,0.4952710069423488,0.709598663320695,0.4327482395982339
OLS_DID,Staggered,0.05,64,0.4952710069423488,0.4656123265667778,0.0598837403357701
SDID,Staggered,0.05,64,0.4952710069423488,0.2605704317188743,0.473883130515642
SC,Staggered,0.05,64,0.4952710069423488,0.4982139415084363,0.0059420691395934
RSC,Staggered,0.05,64,0.4952710069423488,0.7507729854047326,0.5158831728103257
DCPR,Staggered,0.05,65,0.4952710069423488,0.6523792594477582,0.317216736500179
MC_NNM_CV,Staggered,0.05,65,0.4952710069423488,0.5456126614405591,0.1016446628059336
CovPCA,Staggered,0.05,65,0.4952710069423488,0.6604884062927554,0.3335898872223676
OLS_DID,Staggered,0.05,65,0.4952710069423488,0.5833602496883227,0.1778606894229682
SDID,Staggered,0.05,65,0.4952710069423488,0.4281470818528469,0.1355296880871433
SC,Staggered,0.05,65,0.4952710069423488,0.4479011713092429,0.0956442734767631
RSC,Staggered,0.05,65,0.4952710069423488,0.5201606078410297,0.0502545082385129
DCPR,Staggered,0.05,66,0.4952710069423488,0.5717438106874977,0.1544059770776175
MC_NNM_CV,Staggered,0.05,66,0.4952710069423488,0.512680760318767,0.0351519736313672
CovPCA,Staggered,0.05,66,0.4952710069423488,0.741181044035579,0.4965161167244643
OLS_DID,Staggered,0.05,66,0.4952710069423488,0.5339906654310869,0.0781787303233866
SDID,Staggered,0.05,66,0.4952710069423488,0.5076825453795522,0.0250600949040573
SC,Staggered,0.05,66,0.4952710069423488,0.5942733929341406,0.199895379709388
RSC,Staggered,0.05,66,0.4952710069423488,0.4744293582360913,0.0420813017804685
DCPR,Staggered,0.05,67,0.4952710069423488,0.4504846286951638,0.0904280234849246
MC_NNM_CV,Staggered,0.05,67,0.4952710069423488,0.4924319864116785,0.0057322566652902
CovPCA,Staggered,0.05,67,0.4952710069423488,0.6855498072198005,0.3841912763118814
OLS_DID,Staggered,0.05,67,0.4952710069423488,0.4503474612625415,0.090704977780047
SDID,Staggered,0.05,67,0.4952710069423488,0.6042733501186787,0.2200862591357343
SC,Staggered,0.05,67,0.4952710069423488,0.387002878892386,0.218603807879603
RSC,Staggered,0.05,67,0.4952710069423488,0.4201722851019374,0.1516315729928304
DCPR,Staggered,0.05,68,0.4952710069423488,0.5538960913400421,0.1183697078486919
MC_NNM_CV,Staggered,0.05,68,0.4952710069423488,0.5518495278442987,0.114237498478355
CovPCA,Staggered,0.05,68,0.4952710069423488,0.9112158946531465,0.8398329033607551
OLS_DID,Staggered,0.05,68,0.4952710069423488,0.5441127752719771,0.0986162477613264
SDID,Staggered,0.05,68,0.4952710069423488,0.6013480352070418,0.2141797657803149
SC,Staggered,0.05,68,0.4952710069423488,0.6085659659560837,0.228753465124444
RSC,Staggered,0.05,68,0.4952710069423488,0.5344543719428607,0.0791149985589061
DCPR,Staggered,0.05,69,0.4952710069423488,0.5288251736358913,0.067749103467
MC_NNM_CV,Staggered,0.05,69,0.4952710069423488,0.5171943060161285,0.0442652583463897
CovPCA,Staggered,0.05,69,0.4952710069423488,0.7630245398260314,0.5406202445338173
OLS_DID,Staggered,0.05,69,0.4952710069423488,0.5148659948975718,0.039564173312297
SDID,Staggered,0.05,69,0.4952710069423488,0.6217145153404183,0.2553016563167969
SC,Staggered,0.05,69,0.4952710069423488,0.6192028218696648,0.2502303046011778
RSC,Staggered,0.05,69,0.4952710069423488,0.4912481007561904,0.0081226361522644
DCPR,Staggered,0.05,70,0.4952710069423488,0.6635371273098958,0.3397455494242846
MC_NNM_CV,Staggered,0.05,70,0.4952710069423488,0.4884796041189719,0.0137124982649497
CovPCA,Staggered,0.05,70,0.4952710069423488,8.051877288606715,15.25751795631352
OLS_DID,Staggered,0.05,70,0.4952710069423488,0.6198653914058186,0.2515680964906008
SDID,Staggered,0.05,70,0.4952710069423488,0.9052071469547692,0.8277006613878737
SC,Staggered,0.05,70,0.4952710069423488,0.6730387512559495,0.3589302459093742
RSC,Staggered,0.05,70,0.4952710069423488,0.7405419790830757,0.4952257828596804
DCPR,Staggered,0.05,71,0.4952710069423488,0.4442688896751965,0.1029782009288686
MC_NNM_CV,Staggered,0.05,71,0.4952710069423488,0.4971290067009501,0.0037514809721489
CovPCA,Staggered,0.05,71,0.4952710069423488,0.6496663738093661,0.311739158365451
OLS_DID,Staggered,0.05,71,0.4952710069423488,0.3774764730823958,0.2378385413415986
SDID,Staggered,0.05,71,0.4952710069423488,0.3665856038425778,0.2598282582585142
SC,Staggered,0.05,71,0.4952710069423488,0.3933717113578658,0.2057445199822576
RSC,Staggered,0.05,71,0.4952710069423488,0.4549119238568365,0.0814888869321805
DCPR,Staggered,0.05,72,0.4952710069423488,0.8346329983060059,0.6852046386861486
MC_NNM_CV,Staggered,0.05,72,0.4952710069423488,0.636112504570325,0.2843725872376183
CovPCA,Staggered,0.05,72,0.4952710069423488,0.9643872675183351,0.9471910408650128
OLS_DID,Staggered,0.05,72,0.4952710069423488,0.7772925097075629,0.5694286538320268
SDID,Staggered,0.05,72,0.4952710069423488,0.508830702162661,0.0273783343467359
SC,Staggered,0.05,72,0.4952710069423488,0.5913477842744405,0.1939882932482564
RSC,Staggered,0.05,72,0.4952710069423488,0.5039556299932502,0.0175350927657113
DCPR,Staggered,0.05,73,0.4952710069423488,0.6676390600331783,0.3480277477879775
MC_NNM_CV,Staggered,0.05,73,0.4952710069423488,0.52718872916837,0.064444964027011
CovPCA,Staggered,0.05,73,0.4952710069423488,0.7942663044026175,0.6037003847775662
OLS_DID,Staggered,0.05,73,0.4952710069423488,0.6152731174512112,0.2422958518200339
SDID,Staggered,0.05,73,0.4952710069423488,0.440041321371779,0.1115140696636796
SC,Staggered,0.05,73,0.4952710069423488,0.4648138192739655,0.0614960036857733
RSC,Staggered,0.05,73,0.4952710069423488,0.4334270323858014,0.1248689579839391
DCPR,Staggered,0.05,74,0.4952710069423488,0.4316601605905823,0.1284364427961982
MC_NNM_CV,Staggered,0.05,74,0.4952710069423488,0.4029337917243715,0.1864377561449416
CovPCA,Staggered,0.05,74,0.4952710069423488,0.5915395806668317,0.1943755486896264
OLS_DID,Staggered,0.05,74,0.4952710069423488,0.3773843614723754,0.238024523579059
SDID,Staggered,0.05,74,0.4952710069423488,0.453877694130504,0.0835770966432992
SC,Staggered,0.05,74,0.4952710069423488,0.2132271645477284,0.5694737597015269
RSC,Staggered,0.05,74,0.4952710069423488,0.4386671605513131,0.1142886330869445
DCPR,Staggered,0.05,75,0.4952710069423488,0.4110048274964062,0.1701415553601171
MC_NNM_CV,Staggered,0.05,75,0.4952710069423488,0.4247701733531904,0.1423479925150653
CovPCA,Staggered,0.05,75,0.4952710069423488,0.4745856852878249,0.0417656623637808
OLS_DID,Staggered,0.05,75,0.4952710069423488,0.3588138797886178,0.2755201197747783
SDID,Staggered,0.05,75,0.4952710069423488,0.311847388514537,0.3703500020326506
SC,Staggered,0.05,75,0.4952710069423488,0.4263073608254481,0.1392442625354976
RSC,Staggered,0.05,75,0.4952710069423488,0.2822631327751095,0.4300834718395582
DCPR,Staggered,0.05,76,0.4952710069423488,0.7500263835917358,0.5143757116374901
MC_NNM_CV,Staggered,0.05,76,0.4952710069423488,0.5042794800706302,0.0181889773518076
CovPCA,Staggered,0.05,76,0.4952710069423488,0.8148415560503196,0.6452438051661882
OLS_DID,Staggered,0.05,76,0.4952710069423488,0.6583529816610119,0.3292782586355722
SDID,Staggered,0.05,76,0.4952710069423488,0.359788483305104,0.2735523011404854
SC,Staggered,0.05,76,0.4952710069423488,0.4797661856511724,0.0313057317586555
RSC,Staggered,0.05,76,0.4952710069423488,0.5311865010645631,0.0725168516201776
DCPR,Staggered,0.05,77,0.4952710069423488,0.4824515013623329,0.0258838199699182
MC_NNM_CV,Staggered,0.05,77,0.4952710069423488,0.3957593188836271,0.2009237097747279
CovPCA,Staggered,0.05,77,0.4952710069423488,0.6097576892239845,0.231159669507895
OLS_DID,Staggered,0.05,77,0.4952710069423488,0.3920908610319105,0.2083306805044795
SDID,Staggered,0.05,77,0.4952710069423488,0.103783823988087,0.7904504351489976
SC,Staggered,0.05,77,0.4952710069423488,0.3258381642770775,0.3421012744341682
RSC,Staggered,0.05,77,0.4952710069423488,0.5673824136737067,0.1455998952503833
DCPR,Staggered,0.05,78,0.4952710069423488,0.6310829543438774,0.2742174395387888
MC_NNM_CV,Staggered,0.05,78,0.4952710069423488,0.5948258741343594,0.2010108926154021
CovPCA,Staggered,0.05,78,0.4952710069423488,0.8334457129446176,0.6828073948645925
OLS_DID,Staggered,0.05,78,0.4952710069423488,0.5759946901593649,0.1629889133130956
SDID,Staggered,0.05,78,0.4952710069423488,0.5541317156086726,0.1188454560054134
SC,Staggered,0.05,78,0.4952710069423488,0.4296347426769966,0.1325259571937602
RSC,Staggered,0.05,78,0.4952710069423488,0.5641810580833572,0.1391360491025668
DCPR,Staggered,0.05,79,0.4952710069423488,0.6635450063499968,0.3397614579672652
MC_NNM_CV,Staggered,0.05,79,0.4952710069423488,0.6073548925087026,0.2263081908596371
CovPCA,Staggered,0.05,79,0.4952710069423488,0.6308919300046664,0.2738317429473603
OLS_DID,Staggered,0.05,79,0.4952710069423488,0.5940058026077844,0.1993550889945968
SDID,Staggered,0.05,79,0.4952710069423488,0.5015743268254325,0.0127270116657916
SC,Staggered,0.05,79,0.4952710069423488,0.5309475917278617,0.0720344705937242
RSC,Staggered,0.05,79,0.4952710069423488,0.5043698899223521,0.0183715235748948
DCPR,Staggered,0.05,80,0.4952710069423488,0.6584980576150281,0.3295711809992533
MC_NNM_CV,Staggered,0.05,80,0.4952710069423488,0.55429446085864,0.1191740543842528
CovPCA,Staggered,0.05,80,0.4952710069423488,0.6300805151373811,0.2721934179577859
OLS_DID,Staggered,0.05,80,0.4952710069423488,0.5711895128062119,0.1532867961170604
SDID,Staggered,0.05,80,0.4952710069423488,0.8223675167274389,0.6604394466869432
SC,Staggered,0.05,80,0.4952710069423488,0.5040376019840365,0.0177006021325776
RSC,Staggered,0.05,80,0.4952710069423488,0.8047513468111724,0.6248706981243668
DCPR,Staggered,0.05,81,0.4952710069423488,0.4669807964067045,0.0571206675518911
MC_NNM_CV,Staggered,0.05,81,0.4952710069423488,0.4615164821812864,0.0681536457574056
CovPCA,Staggered,0.05,81,0.4952710069423488,0.6926274870895186,0.3984817955841754
OLS_DID,Staggered,0.05,81,0.4952710069423488,0.4292231412481078,0.1333570202342355
SDID,Staggered,0.05,81,0.4952710069423488,0.0801927405261778,0.8380831112621286
SC,Staggered,0.05,81,0.4952710069423488,0.4039556017085552,0.1843746230928131
RSC,Staggered,0.05,81,0.4952710069423488,0.5371929345627665,0.0846444209993853
DCPR,Staggered,0.05,82,0.4952710069423488,0.4025981207395246,0.1871155082849653
MC_NNM_CV,Staggered,0.05,82,0.4952710069423488,0.4590240095405593,0.0731861887607096
CovPCA,Staggered,0.05,82,0.4952710069423488,0.6508015736007838,0.3140312363904218
OLS_DID,Staggered,0.05,82,0.4952710069423488,0.3845834559858372,0.2234888564139107
SDID,Staggered,0.05,82,0.4952710069423488,0.2345033959957068,0.5265149933902675
SC,Staggered,0.05,82,0.4952710069423488,0.3628654767633447,0.2673395541492227
RSC,Staggered,0.05,82,0.4952710069423488,0.3160559309731878,0.3618525483160823
DCPR,Staggered,0.05,83,0.4952710069423488,0.5598957996699543,0.1304836984635525
MC_NNM_CV,Staggered,0.05,83,0.4952710069423488,0.5088333502814208,0.0273836811542871
CovPCA,Staggered,0.05,83,0.4952710069423488,0.9279905923227196,0.8737026381815661
OLS_DID,Staggered,0.05,83,0.4952710069423488,0.5460918945654399,0.1026122807729927
SDID,Staggered,0.05,83,0.4952710069423488,0.4462702196102708,0.0989373224865187
SC,Staggered,0.05,83,0.4952710069423488,0.5174759464948482,0.0448339176758717
RSC,Staggered,0.05,83,0.4952710069423488,0.3807692134995917,0.2311901804017481
DCPR,Staggered,0.05,84,0.4952710069423488,0.6375905031310853,0.2873568090879645
MC_NNM_CV,Staggered,0.05,84,0.4952710069423488,0.5268106500318759,0.0636815857327145
CovPCA,Staggered,0.05,84,0.4952710069423488,0.4784624567635144,0.0339380863067378
OLS_DID,Staggered,0.05,84,0.4952710069423488,0.5352765565719904,0.0807750687378684
SDID,Staggered,0.05,84,0.4952710069423488,0.5938483105673216,0.1990370973531416
SC,Staggered,0.05,84,0.4952710069423488,0.4804223949611437,0.0299807817802133
RSC,Staggered,0.05,84,0.4952710069423488,0.5289214042887994,0.0679434024498987
DCPR,Staggered,0.05,85,0.4952710069423488,0.6670420060797507,0.3468222381880646
MC_NNM_CV,Staggered,0.05,85,0.4952710069423488,0.5332283552348439,0.0766395524075437
CovPCA,Staggered,0.05,85,0.4952710069423488,0.621445825481752,0.2547591455400705
OLS_DID,Staggered,0.05,85,0.4952710069423488,0.5400926983000542,0.09049932406587
SDID,Staggered,0.05,85,0.4952710069423488,0.5158163268634001,0.0414829853414835
SC,Staggered,0.05,85,0.4952710069423488,0.2736684478575154,0.4474369708272236
RSC,Staggered,0.05,85,0.4952710069423488,0.674627350126548,0.3621377804678899
DCPR,Staggered,0.05,86,0.4952710069423488,0.4908040249869705,0.0090192680224834
MC_NNM_CV,Staggered,0.05,86,0.4952710069423488,0.4801234090935343,0.0305844631252112
CovPCA,Staggered,0.05,86,0.4952710069423488,0.6888533247341758,0.3908613972518698
OLS_DID,Staggered,0.05,86,0.4952710069423488,0.4520730338167843,0.0872208801243091
SDID,Staggered,0.05,86,0.4952710069423488,0.5722199513712148,0.1553673511072759
SC,Staggered,0.05,86,0.4952710069423488,0.4415566601978566,0.1084544542110552
RSC,Staggered,0.05,86,0.4952710069423488,0.4445879061383646,0.1023340758767328
DCPR,Staggered,0.05,87,0.4952710069423488,0.1523921627028885,0.6923055043263868
MC_NNM_CV,Staggered,0.05,87,0.4952710069423488,0.2011734982575966,0.5938112761746743
CovPCA,Staggered,0.05,87,0.4952710069423488,0.4180053202355102,0.1560068843598441
OLS_DID,Staggered,0.05,87,0.4952710069423488,0.127386981442696,0.7427933804784087
SDID,Staggered,0.05,87,0.4952710069423488,0.2524470797211011,0.4902849628133254
SC,Staggered,0.05,87,0.4952710069423488,0.4198582649194206,0.152265610071753
RSC,Staggered,0.05,87,0.4952710069423488,0.3010826742062117,0.3920849999578943
DCPR,Staggered,0.05,88,0.4952710069423488,0.4985840845535101,0.006689423698785
MC_NNM_CV,Staggered,0.05,88,0.4952710069423488,0.4678402120997951,0.0553854242587366
CovPCA,Staggered,0.05,88,0.4952710069423488,0.6806089437062652,0.3742151956524488
OLS_DID,Staggered,0.05,88,0.4952710069423488,0.4573826497633574,0.0765002526857012
SDID,Staggered,0.05,88,0.4952710069423488,0.6338713644924848,0.2798475089543643
SC,Staggered,0.05,88,0.4952710069423488,0.5165461336256746,0.042956535684719
RSC,Staggered,0.05,88,0.4952710069423488,0.7151844501080195,0.4440264826389671
DCPR,Staggered,0.05,89,0.4952710069423488,0.432344989214783,0.1270537076580591
MC_NNM_CV,Staggered,0.05,89,0.4952710069423488,0.4261950311153422,0.1394710670698462
CovPCA,Staggered,0.05,89,0.4952710069423488,0.5555197179295038,0.1216479667548319
OLS_DID,Staggered,0.05,89,0.4952710069423488,0.3916614685802821,0.2091976653382563
SDID,Staggered,0.05,89,0.4952710069423488,0.6098455344617214,0.2313370375276367
SC,Staggered,0.05,89,0.4952710069423488,0.5018565316312086,0.0132968104261074
RSC,Staggered,0.05,89,0.4952710069423488,0.5833956234022137,0.1779321123679725
DCPR,Staggered,0.05,90,0.4952710069423488,0.1726876462294653,0.6513269627964176
MC_NNM_CV,Staggered,0.05,90,0.4952710069423488,0.1898960311486696,0.616581571529839
CovPCA,Staggered,0.05,90,0.4952710069423488,0.384245128689512,0.2241719719033756
OLS_DID,Staggered,0.05,90,0.4952710069423488,0.1527622238182626,0.6915583151911723
SDID,Staggered,0.05,90,0.4952710069423488,0.6677140819592112,0.3481792243028176
SC,Staggered,0.05,90,0.4952710069423488,0.3885289126811997,0.215522598264215
RSC,Staggered,0.05,90,0.4952710069423488,0.8095811978413576,0.6346226338574984
DCPR,Staggered,0.05,91,0.4952710069423488,0.4395436793978797,0.1125188568749713
MC_NNM_CV,Staggered,0.05,91,0.4952710069423488,0.4724992103631781,0.0459784567640185
CovPCA,Staggered,0.05,91,0.4952710069423488,0.7215524723661012,0.45688413464932
OLS_DID,Staggered,0.05,91,0.4952710069423488,0.4149797899138945,0.1621157223075658
SDID,Staggered,0.05,91,0.4952710069423488,0.4617057094372117,0.0677715776507067
SC,Staggered,0.05,91,0.4952710069423488,0.3674330305741937,0.2581172218365608
RSC,Staggered,0.05,91,0.4952710069423488,0.6080646613163132,0.2277412826369905
